hour,PL,PL pomorskie,PL zachodniopomorskie,DE,LT,SE
2013-01-16 16:00:00,0.381,0.381,0.381,0.105,0.314,0.294
2013-01-16 17:00:00,0.447,0.447,0.447,0.116,0.414,0.318
2013-01-16 18:00:00,0.471,0.471,0.471,0.128,0.476,0.332
2013-01-16 19:00:00,0.465,0.465,0.465,0.134,0.467,0.319
2013-01-16 20:00:00,0.465,0.465,0.465,0.139,0.451,0.317
2013-01-16 21:00:00,0.521,0.521,0.521,0.135,0.47,0.311
2013-01-16 22:00:00,0.52,0.52,0.52,0.124,0.548,0.268
2013-01-16 23:00:00,0.513,0.513,0.513,0.132,0.669,0.264
2013-01-17 00:00:00,0.497,0.497,0.497,0.151,0.575,0.266
2013-01-17 01:00:00,0.51,0.51,0.51,0.15,0.525,0.259
2013-01-17 02:00:00,0.521,0.521,0.521,0.139,0.617,0.249
2013-01-17 03:00:00,0.541,0.541,0.541,0.132,0.698,0.251
2013-01-17 04:00:00,0.558,0.558,0.558,0.106,0.715,0.255
2013-01-17 05:00:00,0.608,0.608,0.608,0.085,0.709,0.258
2013-01-17 06:00:00,0.651,0.651,0.651,0.078,0.76,0.268
2013-01-17 07:00:00,0.652,0.652,0.652,0.084,0.79,0.284
2013-01-17 08:00:00,0.66,0.66,0.66,0.091,0.736,0.322
2013-01-17 09:00:00,0.726,0.726,0.726,0.101,0.651,0.353
2013-01-17 10:00:00,0.752,0.752,0.752,0.111,0.611,0.367
2013-01-17 11:00:00,0.832,0.832,0.832,0.123,0.619,0.437
2013-01-17 12:00:00,0.816,0.816,0.816,0.137,0.643,0.471
2013-01-17 13:00:00,0.772,0.772,0.772,0.136,0.643,0.483
2013-01-17 14:00:00,0.745,0.745,0.745,0.138,0.67,0.491
2013-01-17 15:00:00,0.723,0.723,0.723,0.133,0.656,0.479
2013-01-17 16:00:00,0.713,0.713,0.713,0.131,0.674,0.475
2013-01-17 17:00:00,0.725,0.725,0.725,0.145,0.707,0.487
2013-01-17 18:00:00,0.726,0.726,0.726,0.193,0.686,0.489
2013-01-17 19:00:00,0.708,0.708,0.708,0.242,0.658,0.481
2013-01-17 20:00:00,0.663,0.663,0.663,0.293,0.635,0.458
2013-01-17 21:00:00,0.658,0.658,0.658,0.343,0.613,0.459
2013-01-17 22:00:00,0.643,0.643,0.643,0.399,0.56,0.439
2013-01-17 23:00:00,0.685,0.685,0.685,0.357,0.565,0.455
2013-01-18 00:00:00,0.631,0.631,0.631,0.407,0.558,0.45
2013-01-18 01:00:00,0.579,0.579,0.579,0.453,0.606,0.419
2013-01-18 02:00:00,0.564,0.564,0.564,0.468,0.635,0.41
2013-01-18 03:00:00,0.56,0.56,0.56,0.485,0.604,0.411
2013-01-18 04:00:00,0.557,0.557,0.557,0.514,0.563,0.393
2013-01-18 05:00:00,0.576,0.576,0.576,0.57,0.53,0.394
2013-01-18 06:00:00,0.629,0.629,0.629,0.647,0.526,0.413
2013-01-18 07:00:00,0.689,0.689,0.689,0.711,0.544,0.436
2013-01-18 08:00:00,0.716,0.716,0.716,0.759,0.544,0.449
2013-01-18 09:00:00,0.676,0.676,0.676,0.777,0.5,0.437
2013-01-18 10:00:00,0.603,0.603,0.603,0.774,0.431,0.408
2013-01-18 11:00:00,0.53,0.53,0.53,0.813,0.39,0.389
2013-01-18 12:00:00,0.46,0.46,0.46,0.813,0.365,0.363
2013-01-18 13:00:00,0.414,0.414,0.414,0.785,0.374,0.336
2013-01-18 14:00:00,0.415,0.415,0.415,0.765,0.388,0.331
2013-01-18 15:00:00,0.416,0.416,0.416,0.79,0.399,0.345
2013-01-18 16:00:00,0.446,0.446,0.446,0.84,0.418,0.358
2013-01-18 17:00:00,0.481,0.481,0.481,0.874,0.444,0.373
2013-01-18 18:00:00,0.487,0.487,0.487,0.895,0.452,0.387
2013-01-18 19:00:00,0.48,0.48,0.48,0.899,0.394,0.387
2013-01-18 20:00:00,0.43,0.43,0.43,0.898,0.308,0.364
2013-01-18 21:00:00,0.379,0.379,0.379,0.903,0.228,0.346
2013-01-18 22:00:00,0.348,0.348,0.348,0.905,0.21,0.338
2013-01-18 23:00:00,0.456,0.456,0.456,0.911,0.289,0.384
2013-01-19 00:00:00,0.43,0.43,0.43,0.908,0.253,0.4
2013-01-19 01:00:00,0.422,0.422,0.422,0.908,0.231,0.446
2013-01-19 02:00:00,0.375,0.375,0.375,0.913,0.204,0.468
2013-01-19 03:00:00,0.34,0.34,0.34,0.915,0.148,0.475
2013-01-19 04:00:00,0.353,0.353,0.353,0.913,0.127,0.484
2013-01-19 05:00:00,0.344,0.344,0.344,0.908,0.13,0.458
2013-01-19 06:00:00,0.341,0.341,0.341,0.898,0.144,0.442
2013-01-19 07:00:00,0.333,0.333,0.333,0.891,0.166,0.429
2013-01-19 08:00:00,0.338,0.338,0.338,0.892,0.185,0.43
2013-01-19 09:00:00,0.357,0.357,0.357,0.896,0.185,0.452
2013-01-19 10:00:00,0.349,0.349,0.349,0.89,0.16,0.443
2013-01-19 11:00:00,0.358,0.358,0.358,0.886,0.158,0.448
2013-01-19 12:00:00,0.261,0.261,0.261,0.88,0.113,0.382
2013-01-19 13:00:00,0.198,0.198,0.198,0.871,0.091,0.328
2013-01-19 14:00:00,0.185,0.185,0.185,0.854,0.074,0.299
2013-01-19 15:00:00,0.194,0.194,0.194,0.845,0.079,0.307
2013-01-19 16:00:00,0.206,0.206,0.206,0.852,0.096,0.337
2013-01-19 17:00:00,0.214,0.214,0.214,0.863,0.096,0.341
2013-01-19 18:00:00,0.211,0.211,0.211,0.866,0.078,0.345
2013-01-19 19:00:00,0.208,0.208,0.208,0.86,0.084,0.355
2013-01-19 20:00:00,0.206,0.206,0.206,0.845,0.109,0.362
2013-01-19 21:00:00,0.188,0.188,0.188,0.797,0.116,0.357
2013-01-19 22:00:00,0.158,0.158,0.158,0.75,0.107,0.367
2013-01-19 23:00:00,0.155,0.155,0.155,0.819,0.121,0.372
2013-01-20 00:00:00,0.142,0.142,0.142,0.829,0.13,0.35
2013-01-20 01:00:00,0.146,0.146,0.146,0.808,0.119,0.326
2013-01-20 02:00:00,0.143,0.143,0.143,0.73,0.085,0.308
2013-01-20 03:00:00,0.15,0.15,0.15,0.679,0.071,0.321
2013-01-20 04:00:00,0.206,0.206,0.206,0.683,0.112,0.36
2013-01-20 05:00:00,0.239,0.239,0.239,0.709,0.158,0.355
2013-01-20 06:00:00,0.239,0.239,0.239,0.699,0.186,0.341
2013-01-20 07:00:00,0.277,0.277,0.277,0.738,0.205,0.344
2013-01-20 08:00:00,0.325,0.325,0.325,0.744,0.236,0.363
2013-01-20 09:00:00,0.329,0.329,0.329,0.719,0.274,0.377
2013-01-20 10:00:00,0.315,0.315,0.315,0.703,0.259,0.382
2013-01-20 11:00:00,0.457,0.457,0.457,0.817,0.326,0.47
2013-01-20 12:00:00,0.376,0.376,0.376,0.811,0.275,0.423
2013-01-20 13:00:00,0.322,0.322,0.322,0.807,0.245,0.396
2013-01-20 14:00:00,0.315,0.315,0.315,0.822,0.243,0.396
2013-01-20 15:00:00,0.332,0.332,0.332,0.84,0.275,0.419
2013-01-20 16:00:00,0.378,0.378,0.378,0.861,0.306,0.464
2013-01-20 17:00:00,0.457,0.457,0.457,0.89,0.347,0.525
2013-01-20 18:00:00,0.503,0.503,0.503,0.912,0.369,0.581
2013-01-20 19:00:00,0.516,0.516,0.516,0.924,0.326,0.618
2013-01-20 20:00:00,0.561,0.561,0.561,0.928,0.263,0.659
2013-01-20 21:00:00,0.578,0.578,0.578,0.931,0.212,0.671
2013-01-20 22:00:00,0.494,0.494,0.494,0.935,0.191,0.658
2013-01-20 23:00:00,0.456,0.456,0.456,0.937,0.249,0.658
2013-01-21 00:00:00,0.357,0.357,0.357,0.938,0.191,0.569
2013-01-21 01:00:00,0.303,0.303,0.303,0.936,0.162,0.498
2013-01-21 02:00:00,0.284,0.284,0.284,0.937,0.184,0.458
2013-01-21 03:00:00,0.29,0.29,0.29,0.936,0.202,0.447
2013-01-21 04:00:00,0.312,0.312,0.312,0.934,0.246,0.441
2013-01-21 05:00:00,0.343,0.343,0.343,0.929,0.312,0.424
2013-01-21 06:00:00,0.409,0.409,0.409,0.932,0.362,0.427
2013-01-21 07:00:00,0.522,0.522,0.522,0.939,0.396,0.448
2013-01-21 08:00:00,0.637,0.637,0.637,0.945,0.459,0.485
2013-01-21 09:00:00,0.733,0.733,0.733,0.946,0.521,0.515
2013-01-21 10:00:00,0.697,0.697,0.697,0.947,0.528,0.515
2013-01-21 11:00:00,0.879,0.879,0.879,0.947,0.664,0.606
2013-01-21 12:00:00,0.834,0.834,0.834,0.948,0.507,0.605
2013-01-21 13:00:00,0.797,0.797,0.797,0.949,0.449,0.637
2013-01-21 14:00:00,0.763,0.763,0.763,0.949,0.424,0.634
2013-01-21 15:00:00,0.77,0.77,0.77,0.949,0.426,0.633
2013-01-21 16:00:00,0.772,0.772,0.772,0.949,0.466,0.633
2013-01-21 17:00:00,0.773,0.773,0.773,0.949,0.549,0.624
2013-01-21 18:00:00,0.801,0.801,0.801,0.949,0.643,0.638
2013-01-21 19:00:00,0.853,0.853,0.853,0.949,0.755,0.671
2013-01-21 20:00:00,0.885,0.885,0.885,0.949,0.819,0.702
2013-01-21 21:00:00,0.893,0.893,0.893,0.949,0.82,0.725
2013-01-21 22:00:00,0.891,0.891,0.891,0.948,0.766,0.747
2013-01-21 23:00:00,0.937,0.937,0.937,0.944,0.817,0.737
2013-01-22 00:00:00,0.924,0.924,0.924,0.94,0.779,0.723
2013-01-22 01:00:00,0.912,0.912,0.912,0.936,0.772,0.713
2013-01-22 02:00:00,0.903,0.903,0.903,0.932,0.752,0.701
2013-01-22 03:00:00,0.886,0.886,0.886,0.932,0.72,0.689
2013-01-22 04:00:00,0.864,0.864,0.864,0.932,0.673,0.689
2013-01-22 05:00:00,0.842,0.842,0.842,0.93,0.599,0.675
2013-01-22 06:00:00,0.817,0.817,0.817,0.928,0.528,0.655
2013-01-22 07:00:00,0.794,0.794,0.794,0.921,0.491,0.649
2013-01-22 08:00:00,0.762,0.762,0.762,0.914,0.459,0.621
2013-01-22 09:00:00,0.734,0.734,0.734,0.902,0.431,0.585
2013-01-22 10:00:00,0.698,0.698,0.698,0.888,0.39,0.552
2013-01-22 11:00:00,0.777,0.777,0.777,0.867,0.42,0.508
2013-01-22 12:00:00,0.67,0.67,0.67,0.835,0.329,0.486
2013-01-22 13:00:00,0.58,0.58,0.58,0.799,0.275,0.466
2013-01-22 14:00:00,0.546,0.546,0.546,0.785,0.226,0.434
2013-01-22 15:00:00,0.524,0.524,0.524,0.77,0.202,0.421
2013-01-22 16:00:00,0.481,0.481,0.481,0.756,0.191,0.399
2013-01-22 17:00:00,0.455,0.455,0.455,0.76,0.192,0.384
2013-01-22 18:00:00,0.441,0.441,0.441,0.778,0.173,0.378
2013-01-22 19:00:00,0.423,0.423,0.423,0.768,0.165,0.38
2013-01-22 20:00:00,0.386,0.386,0.386,0.732,0.154,0.371
2013-01-22 21:00:00,0.35,0.35,0.35,0.676,0.132,0.351
2013-01-22 22:00:00,0.335,0.335,0.335,0.631,0.11,0.333
2013-01-22 23:00:00,0.371,0.371,0.371,0.625,0.133,0.321
2013-01-23 00:00:00,0.339,0.339,0.339,0.588,0.107,0.295
2013-01-23 01:00:00,0.326,0.326,0.326,0.552,0.1,0.27
2013-01-23 02:00:00,0.321,0.321,0.321,0.493,0.101,0.254
2013-01-23 03:00:00,0.314,0.314,0.314,0.427,0.1,0.235
2013-01-23 04:00:00,0.288,0.288,0.288,0.375,0.087,0.219
2013-01-23 05:00:00,0.266,0.266,0.266,0.344,0.074,0.216
2013-01-23 06:00:00,0.24,0.24,0.24,0.317,0.054,0.218
2013-01-23 07:00:00,0.22,0.22,0.22,0.298,0.037,0.22
2013-01-23 08:00:00,0.203,0.203,0.203,0.283,0.03,0.223
2013-01-23 09:00:00,0.192,0.192,0.192,0.259,0.032,0.22
2013-01-23 10:00:00,0.183,0.183,0.183,0.217,0.035,0.218
2013-01-23 11:00:00,0.156,0.156,0.156,0.203,0.041,0.196
2013-01-23 12:00:00,0.174,0.174,0.174,0.163,0.034,0.194
2013-01-23 13:00:00,0.196,0.196,0.196,0.13,0.024,0.203
2013-01-23 14:00:00,0.207,0.207,0.207,0.118,0.025,0.213
2013-01-23 15:00:00,0.199,0.199,0.199,0.11,0.033,0.214
2013-01-23 16:00:00,0.197,0.197,0.197,0.096,0.041,0.209
2013-01-23 17:00:00,0.187,0.187,0.187,0.099,0.042,0.207
2013-01-23 18:00:00,0.165,0.165,0.165,0.111,0.03,0.2
2013-01-23 19:00:00,0.129,0.129,0.129,0.109,0.016,0.188
2013-01-23 20:00:00,0.087,0.087,0.087,0.106,0.005,0.17
2013-01-23 21:00:00,0.059,0.059,0.059,0.099,0.0,0.159
2013-01-23 22:00:00,0.041,0.041,0.041,0.088,0.0,0.164
2013-01-23 23:00:00,0.042,0.042,0.042,0.074,0.0,0.201
2013-01-24 00:00:00,0.037,0.037,0.037,0.061,0.0,0.218
2013-01-24 01:00:00,0.03,0.03,0.03,0.06,0.0,0.216
2013-01-24 02:00:00,0.021,0.021,0.021,0.064,0.0,0.204
2013-01-24 03:00:00,0.011,0.011,0.011,0.069,0.0,0.204
2013-01-24 04:00:00,0.004,0.004,0.004,0.083,0.002,0.211
2013-01-24 05:00:00,0.001,0.001,0.001,0.104,0.014,0.224
2013-01-24 06:00:00,0.002,0.002,0.002,0.12,0.041,0.231
2013-01-24 07:00:00,0.004,0.004,0.004,0.128,0.077,0.24
2013-01-24 08:00:00,0.01,0.01,0.01,0.115,0.069,0.243
2013-01-24 09:00:00,0.021,0.021,0.021,0.093,0.056,0.229
2013-01-24 10:00:00,0.027,0.027,0.027,0.078,0.049,0.208
2013-01-24 11:00:00,0.053,0.053,0.053,0.078,0.039,0.173
2013-01-24 12:00:00,0.074,0.074,0.074,0.045,0.046,0.172
2013-01-24 13:00:00,0.084,0.084,0.084,0.024,0.057,0.173
2013-01-24 14:00:00,0.095,0.095,0.095,0.022,0.099,0.167
2013-01-24 15:00:00,0.106,0.106,0.106,0.02,0.141,0.161
2013-01-24 16:00:00,0.128,0.128,0.128,0.025,0.172,0.15
2013-01-24 17:00:00,0.152,0.152,0.152,0.029,0.16,0.138
2013-01-24 18:00:00,0.175,0.175,0.175,0.027,0.119,0.126
2013-01-24 19:00:00,0.207,0.207,0.207,0.016,0.081,0.124
2013-01-24 20:00:00,0.215,0.215,0.215,0.012,0.051,0.119
2013-01-24 21:00:00,0.208,0.208,0.208,0.01,0.038,0.115
2013-01-24 22:00:00,0.187,0.187,0.187,0.008,0.034,0.105
2013-01-24 23:00:00,0.118,0.118,0.118,0.004,0.032,0.057
2013-01-25 00:00:00,0.092,0.092,0.092,0.009,0.041,0.052
2013-01-25 01:00:00,0.072,0.072,0.072,0.023,0.043,0.049
2013-01-25 02:00:00,0.052,0.052,0.052,0.036,0.038,0.042
2013-01-25 03:00:00,0.037,0.037,0.037,0.054,0.026,0.045
2013-01-25 04:00:00,0.028,0.028,0.028,0.083,0.016,0.052
2013-01-25 05:00:00,0.017,0.017,0.017,0.113,0.005,0.057
2013-01-25 06:00:00,0.002,0.002,0.002,0.131,0.0,0.067
2013-01-25 07:00:00,0.0,0.0,0.0,0.157,0.0,0.073
2013-01-25 08:00:00,0.0,0.0,0.0,0.199,0.0,0.083
2013-01-25 09:00:00,0.0,0.0,0.0,0.259,0.0,0.098
2013-01-25 10:00:00,0.0,0.0,0.0,0.319,0.0,0.107
2013-01-25 11:00:00,0.0,0.0,0.0,0.474,0.004,0.14
2013-01-25 12:00:00,0.012,0.012,0.012,0.524,0.018,0.16
2013-01-25 13:00:00,0.034,0.034,0.034,0.53,0.033,0.174
2013-01-25 14:00:00,0.059,0.059,0.059,0.524,0.058,0.18
2013-01-25 15:00:00,0.071,0.071,0.071,0.514,0.078,0.19
2013-01-25 16:00:00,0.086,0.086,0.086,0.522,0.07,0.209
2013-01-25 17:00:00,0.112,0.112,0.112,0.595,0.081,0.23
2013-01-25 18:00:00,0.139,0.139,0.139,0.675,0.092,0.256
2013-01-25 19:00:00,0.166,0.166,0.166,0.727,0.095,0.275
2013-01-25 20:00:00,0.219,0.219,0.219,0.751,0.125,0.291
2013-01-25 21:00:00,0.306,0.306,0.306,0.762,0.196,0.311
2013-01-25 22:00:00,0.385,0.385,0.385,0.779,0.336,0.344
2013-01-25 23:00:00,0.506,0.506,0.506,0.777,0.541,0.409
2013-01-26 00:00:00,0.533,0.533,0.533,0.828,0.779,0.447
2013-01-26 01:00:00,0.522,0.522,0.522,0.862,0.828,0.492
2013-01-26 02:00:00,0.448,0.448,0.448,0.87,0.788,0.514
2013-01-26 03:00:00,0.358,0.358,0.358,0.877,0.702,0.543
2013-01-26 04:00:00,0.308,0.308,0.308,0.888,0.578,0.554
2013-01-26 05:00:00,0.285,0.285,0.285,0.893,0.486,0.572
2013-01-26 06:00:00,0.26,0.26,0.26,0.892,0.422,0.577
2013-01-26 07:00:00,0.239,0.239,0.239,0.885,0.398,0.571
2013-01-26 08:00:00,0.243,0.243,0.243,0.876,0.41,0.6
2013-01-26 09:00:00,0.315,0.315,0.315,0.873,0.444,0.631
2013-01-26 10:00:00,0.431,0.431,0.431,0.872,0.546,0.672
2013-01-26 11:00:00,0.493,0.493,0.493,0.866,0.72,0.681
2013-01-26 12:00:00,0.526,0.526,0.526,0.886,0.784,0.69
2013-01-26 13:00:00,0.543,0.543,0.543,0.908,0.815,0.704
2013-01-26 14:00:00,0.598,0.598,0.598,0.916,0.841,0.716
2013-01-26 15:00:00,0.643,0.643,0.643,0.917,0.863,0.723
2013-01-26 16:00:00,0.684,0.684,0.684,0.914,0.895,0.758
2013-01-26 17:00:00,0.732,0.732,0.732,0.894,0.903,0.788
2013-01-26 18:00:00,0.823,0.823,0.823,0.871,0.912,0.853
2013-01-26 19:00:00,0.866,0.866,0.866,0.825,0.925,0.878
2013-01-26 20:00:00,0.898,0.898,0.898,0.785,0.932,0.88
2013-01-26 21:00:00,0.91,0.91,0.91,0.738,0.941,0.874
2013-01-26 22:00:00,0.91,0.91,0.91,0.74,0.942,0.861
2013-01-26 23:00:00,0.87,0.87,0.87,0.646,0.94,0.816
2013-01-27 00:00:00,0.817,0.817,0.817,0.586,0.94,0.788
2013-01-27 01:00:00,0.717,0.717,0.717,0.619,0.94,0.713
2013-01-27 02:00:00,0.672,0.672,0.672,0.725,0.938,0.677
2013-01-27 03:00:00,0.671,0.671,0.671,0.804,0.937,0.646
2013-01-27 04:00:00,0.577,0.577,0.577,0.874,0.931,0.56
2013-01-27 05:00:00,0.477,0.477,0.477,0.888,0.898,0.492
2013-01-27 06:00:00,0.412,0.412,0.412,0.893,0.839,0.454
2013-01-27 07:00:00,0.354,0.354,0.354,0.895,0.752,0.438
2013-01-27 08:00:00,0.353,0.353,0.353,0.893,0.655,0.46
2013-01-27 09:00:00,0.394,0.394,0.394,0.892,0.667,0.498
2013-01-27 10:00:00,0.434,0.434,0.434,0.893,0.707,0.532
2013-01-27 11:00:00,0.301,0.301,0.301,0.897,0.624,0.504
2013-01-27 12:00:00,0.304,0.304,0.304,0.909,0.602,0.541
2013-01-27 13:00:00,0.318,0.318,0.318,0.923,0.659,0.575
2013-01-27 14:00:00,0.378,0.378,0.378,0.937,0.699,0.659
2013-01-27 15:00:00,0.433,0.433,0.433,0.945,0.705,0.705
2013-01-27 16:00:00,0.463,0.463,0.463,0.949,0.749,0.739
2013-01-27 17:00:00,0.52,0.52,0.52,0.949,0.794,0.803
2013-01-27 18:00:00,0.695,0.695,0.695,0.949,0.818,0.88
2013-01-27 19:00:00,0.831,0.831,0.831,0.948,0.849,0.911
2013-01-27 20:00:00,0.867,0.867,0.867,0.945,0.88,0.922
2013-01-27 21:00:00,0.899,0.899,0.899,0.942,0.896,0.918
2013-01-27 22:00:00,0.923,0.923,0.923,0.939,0.913,0.896
2013-01-27 23:00:00,0.921,0.921,0.921,0.933,0.91,0.872
2013-01-28 00:00:00,0.922,0.922,0.922,0.93,0.923,0.861
2013-01-28 01:00:00,0.91,0.91,0.91,0.922,0.932,0.841
2013-01-28 02:00:00,0.905,0.905,0.905,0.912,0.948,0.835
2013-01-28 03:00:00,0.889,0.889,0.889,0.898,0.949,0.818
2013-01-28 04:00:00,0.867,0.867,0.867,0.893,0.949,0.781
2013-01-28 05:00:00,0.813,0.813,0.813,0.907,0.948,0.732
2013-01-28 06:00:00,0.727,0.727,0.727,0.908,0.944,0.684
2013-01-28 07:00:00,0.663,0.663,0.663,0.904,0.926,0.711
2013-01-28 08:00:00,0.681,0.681,0.681,0.904,0.876,0.772
2013-01-28 09:00:00,0.714,0.714,0.714,0.908,0.827,0.802
2013-01-28 10:00:00,0.714,0.714,0.714,0.914,0.723,0.8
2013-01-28 11:00:00,0.72,0.72,0.72,0.905,0.472,0.785
2013-01-28 12:00:00,0.736,0.736,0.736,0.909,0.423,0.782
2013-01-28 13:00:00,0.754,0.754,0.754,0.908,0.505,0.785
2013-01-28 14:00:00,0.773,0.773,0.773,0.913,0.599,0.798
2013-01-28 15:00:00,0.802,0.802,0.802,0.912,0.659,0.811
2013-01-28 16:00:00,0.819,0.819,0.819,0.918,0.717,0.809
2013-01-28 17:00:00,0.812,0.812,0.812,0.926,0.754,0.81
2013-01-28 18:00:00,0.825,0.825,0.825,0.931,0.757,0.828
2013-01-28 19:00:00,0.846,0.846,0.846,0.933,0.76,0.84
2013-01-28 20:00:00,0.83,0.83,0.83,0.932,0.789,0.82
2013-01-28 21:00:00,0.769,0.769,0.769,0.93,0.791,0.791
2013-01-28 22:00:00,0.688,0.688,0.688,0.93,0.76,0.765
2013-01-28 23:00:00,0.589,0.589,0.589,0.926,0.695,0.689
2013-01-29 00:00:00,0.637,0.637,0.637,0.929,0.693,0.742
2013-01-29 01:00:00,0.707,0.707,0.707,0.94,0.731,0.802
2013-01-29 02:00:00,0.767,0.767,0.767,0.946,0.804,0.831
2013-01-29 03:00:00,0.797,0.797,0.797,0.948,0.814,0.876
2013-01-29 04:00:00,0.847,0.847,0.847,0.949,0.756,0.912
2013-01-29 05:00:00,0.887,0.887,0.887,0.949,0.791,0.923
2013-01-29 06:00:00,0.883,0.883,0.883,0.95,0.86,0.928
2013-01-29 07:00:00,0.888,0.888,0.888,0.95,0.81,0.907
2013-01-29 08:00:00,0.903,0.903,0.903,0.949,0.795,0.88
2013-01-29 09:00:00,0.923,0.923,0.923,0.948,0.831,0.899
2013-01-29 10:00:00,0.918,0.918,0.918,0.949,0.921,0.896
2013-01-29 11:00:00,0.895,0.895,0.895,0.948,0.934,0.867
2013-01-29 12:00:00,0.907,0.907,0.907,0.944,0.934,0.853
2013-01-29 13:00:00,0.883,0.883,0.883,0.932,0.933,0.835
2013-01-29 14:00:00,0.805,0.805,0.805,0.915,0.919,0.786
2013-01-29 15:00:00,0.811,0.811,0.811,0.909,0.917,0.781
2013-01-29 16:00:00,0.783,0.783,0.783,0.871,0.903,0.74
2013-01-29 17:00:00,0.729,0.729,0.729,0.845,0.85,0.738
2013-01-29 18:00:00,0.751,0.751,0.751,0.825,0.737,0.725
2013-01-29 19:00:00,0.746,0.746,0.746,0.859,0.678,0.72
2013-01-29 20:00:00,0.761,0.761,0.761,0.913,0.703,0.702
2013-01-29 21:00:00,0.741,0.741,0.741,0.929,0.642,0.721
2013-01-29 22:00:00,0.677,0.677,0.677,0.923,0.556,0.667
2013-01-29 23:00:00,0.614,0.614,0.614,0.9,0.467,0.655
2013-01-30 00:00:00,0.709,0.709,0.709,0.906,0.391,0.695
2013-01-30 01:00:00,0.596,0.596,0.596,0.919,0.421,0.622
2013-01-30 02:00:00,0.546,0.546,0.546,0.944,0.446,0.722
2013-01-30 03:00:00,0.764,0.764,0.764,0.949,0.47,0.851
2013-01-30 04:00:00,0.887,0.887,0.887,0.95,0.712,0.906
2013-01-30 05:00:00,0.937,0.937,0.937,0.95,0.895,0.926
2013-01-30 06:00:00,0.948,0.948,0.948,0.948,0.924,0.924
2013-01-30 07:00:00,0.949,0.949,0.949,0.936,0.948,0.925
2013-01-30 08:00:00,0.95,0.95,0.95,0.885,0.95,0.889
2013-01-30 09:00:00,0.95,0.95,0.95,0.803,0.95,0.851
2013-01-30 10:00:00,0.95,0.95,0.95,0.855,0.95,0.849
2013-01-30 11:00:00,0.95,0.95,0.95,0.939,0.95,0.834
2013-01-30 12:00:00,0.95,0.95,0.95,0.939,0.95,0.832
2013-01-30 13:00:00,0.921,0.921,0.921,0.935,0.95,0.752
2013-01-30 14:00:00,0.712,0.712,0.712,0.947,0.893,0.721
2013-01-30 15:00:00,0.811,0.811,0.811,0.949,0.538,0.885
2013-01-30 16:00:00,0.917,0.917,0.917,0.95,0.608,0.923
2013-01-30 17:00:00,0.944,0.944,0.944,0.948,0.681,0.942
2013-01-30 18:00:00,0.95,0.95,0.95,0.948,0.822,0.943
2013-01-30 19:00:00,0.95,0.95,0.95,0.949,0.871,0.943
2013-01-30 20:00:00,0.95,0.95,0.95,0.95,0.863,0.945
2013-01-30 21:00:00,0.95,0.95,0.95,0.943,0.949,0.944
2013-01-30 22:00:00,0.95,0.95,0.95,0.905,0.948,0.943
2013-01-30 23:00:00,0.95,0.95,0.95,0.787,0.95,0.939
2013-01-31 00:00:00,0.95,0.95,0.95,0.769,0.95,0.936
2013-01-31 01:00:00,0.95,0.95,0.95,0.726,0.95,0.933
2013-01-31 02:00:00,0.95,0.95,0.95,0.715,0.95,0.935
2013-01-31 03:00:00,0.95,0.95,0.95,0.755,0.95,0.938
2013-01-31 04:00:00,0.95,0.95,0.95,0.791,0.95,0.939
2013-01-31 05:00:00,0.95,0.95,0.95,0.838,0.95,0.936
2013-01-31 06:00:00,0.949,0.949,0.949,0.873,0.95,0.919
2013-01-31 07:00:00,0.946,0.946,0.946,0.92,0.95,0.885
2013-01-31 08:00:00,0.947,0.947,0.947,0.916,0.95,0.841
2013-01-31 09:00:00,0.933,0.933,0.933,0.916,0.95,0.792
2013-01-31 10:00:00,0.899,0.899,0.899,0.924,0.95,0.764
2013-01-31 11:00:00,0.929,0.929,0.929,0.925,0.95,0.817
2013-01-31 12:00:00,0.932,0.932,0.932,0.923,0.95,0.837
2013-01-31 13:00:00,0.921,0.921,0.921,0.922,0.95,0.86
2013-01-31 14:00:00,0.898,0.898,0.898,0.949,0.95,0.881
2013-01-31 15:00:00,0.886,0.886,0.886,0.95,0.95,0.904
2013-01-31 16:00:00,0.935,0.935,0.935,0.95,0.95,0.896
2013-01-31 17:00:00,0.949,0.949,0.949,0.949,0.95,0.873
2013-01-31 18:00:00,0.95,0.95,0.95,0.947,0.95,0.856
2013-01-31 19:00:00,0.95,0.95,0.95,0.944,0.95,0.814
2013-01-31 20:00:00,0.95,0.95,0.95,0.945,0.95,0.786
2013-01-31 21:00:00,0.95,0.95,0.95,0.943,0.95,0.751
2013-01-31 22:00:00,0.946,0.946,0.946,0.931,0.929,0.71
2013-01-31 23:00:00,0.903,0.903,0.903,0.919,0.804,0.613
2013-02-01 00:00:00,0.759,0.759,0.759,0.884,0.666,0.511
2013-02-01 01:00:00,0.52,0.52,0.52,0.854,0.489,0.403
2013-02-01 02:00:00,0.347,0.347,0.347,0.799,0.382,0.334
2013-02-01 03:00:00,0.223,0.223,0.223,0.752,0.327,0.274
2013-02-01 04:00:00,0.141,0.141,0.141,0.811,0.253,0.26
2013-02-01 05:00:00,0.113,0.113,0.113,0.852,0.187,0.265
2013-02-01 06:00:00,0.073,0.073,0.073,0.893,0.142,0.258
2013-02-01 07:00:00,0.056,0.056,0.056,0.88,0.088,0.269
2013-02-01 08:00:00,0.09,0.09,0.09,0.869,0.049,0.296
